date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:07:19	311/311	------	200	untouched ('OK')	image/svg+xml	date:Sat,%2003%20Mar%202018%2010:53:30%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/svgs/crypto-currencies/ltc.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/svgs/crypto-currencies/ltc.svg	(from http://laravel.spruko.com/spruha/ltr/cryptodashbaord)
08:07:19	367/367	------	200	untouched ('OK')	image/svg+xml	date:Sat,%2003%20Mar%202018%2010:53:30%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/svgs/crypto-currencies/dash.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/svgs/crypto-currencies/dash.svg	(from http://laravel.spruko.com/spruha/ltr/cryptodashbaord)
08:07:19	526/526	------	200	untouched ('OK')	image/svg+xml	date:Sat,%2003%20Mar%202018%2010:53:30%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/svgs/crypto-currencies/xmr.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/svgs/crypto-currencies/xmr.svg	(from http://laravel.spruko.com/spruha/ltr/cryptodashbaord)
08:07:19	752/752	------	200	untouched ('OK')	image/svg+xml	date:Sat,%2003%20Mar%202018%2010:53:30%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/svgs/crypto-currencies/neo.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/svgs/crypto-currencies/neo.svg	(from http://laravel.spruko.com/spruha/ltr/cryptodashbaord)
08:07:19	804/804	------	200	untouched ('OK')	image/svg+xml	date:Sat,%2003%20Mar%202018%2010:53:30%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/svgs/crypto-currencies/steem.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/svgs/crypto-currencies/steem.svg	(from http://laravel.spruko.com/spruha/ltr/cryptodashbaord)
08:07:19	44143/44143	------	200	untouched ('')	application/javascript	date:Wed,%2008%20May%202019%2023:47:44%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/owl-carousel/owl.carousel.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/owl-carousel/owl.carousel.js	(from http://laravel.spruko.com/spruha/ltr/cryptodashbaord)
08:07:19	470464/470464	------	200	untouched ('')	application/javascript	date:Wed,%2020%20Jan%202021%2018:00:08%20GMT	http://laravel.spruko.com/spruha/ltr/assets/js/apexcharts.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/js/apexcharts.js	(from http://laravel.spruko.com/spruha/ltr/cryptodashbaord)
08:07:19	3873/3873	------	200	untouched ('')	application/javascript	date:Wed,%2011%20Nov%202020%2001:31:30%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/polyfill/polyfill.min.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/polyfill/polyfill.min.js	(from http://laravel.spruko.com/spruha/ltr/cryptodashbaord)
08:07:19	2703/2703	------	200	untouched ('')	application/javascript	date:Wed,%2011%20Nov%202020%2001:31:42%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/polyfill/classList.min.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/polyfill/classList.min.js	(from http://laravel.spruko.com/spruha/ltr/cryptodashbaord)
08:07:19	729/729	------	200	untouched ('')	application/javascript	date:Wed,%2011%20Nov%202020%2001:31:58%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/polyfill/polyfill_mdn.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/polyfill/polyfill_mdn.js	(from http://laravel.spruko.com/spruha/ltr/cryptodashbaord)
08:07:19	62673/62673	------	200	untouched ('')	application/javascript	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/jquery-sparkline/jquery.sparkline.min.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/jquery-sparkline/jquery.sparkline.min.js	(from http://laravel.spruko.com/spruha/ltr/cryptodashbaord)
08:07:19	413/413	------	200	untouched ('OK')	image/svg+xml	date:Sat,%2003%20Mar%202018%2010:53:30%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/svgs/crypto-currencies/eos.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/svgs/crypto-currencies/eos.svg	(from http://laravel.spruko.com/spruha/ltr/cryptomarket)
08:07:19	4819/4819	------	200	untouched ('OK')	image/svg+xml	date:Sat,%2003%20Mar%202018%2010:53:30%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/svgs/crypto-currencies/miota.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/svgs/crypto-currencies/miota.svg	(from http://laravel.spruko.com/spruha/ltr/cryptomarket)
08:07:19	202/202	------	200	untouched ('OK')	image/svg+xml	date:Sat,%2003%20Mar%202018%2010:53:30%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/svgs/crypto-currencies/waves.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/svgs/crypto-currencies/waves.svg	(from http://laravel.spruko.com/spruha/ltr/cryptomarket)
08:07:19	4640/4640	------	200	untouched ('')	application/javascript	date:Wed,%2020%20Jan%202021%2018:00:08%20GMT	http://laravel.spruko.com/spruha/ltr/assets/js/crypto-market.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/js/crypto-market.js	(from http://laravel.spruko.com/spruha/ltr/cryptomarket)
08:07:19	1383/1383	------	200	untouched ('')	application/javascript	date:Wed,%2020%20Jan%202021%2018:00:08%20GMT	http://laravel.spruko.com/spruha/ltr/assets/js/select2.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/js/select2.js	(from http://laravel.spruko.com/spruha/ltr/cryptocurrencyexchange)
08:07:19	7774/7774	------	200	untouched ('')	application/javascript	date:Wed,%2020%20Jan%202021%2018:00:08%20GMT	http://laravel.spruko.com/spruha/ltr/assets/js/crypto-exchange.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/js/crypto-exchange.js	(from http://laravel.spruko.com/spruha/ltr/cryptocurrencyexchange)
08:07:20	5893/5893	------	200	untouched ('')	image/png	date:Tue,%2020%20Oct%202020%2019:27:20%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/visa.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/visa.png	(from http://laravel.spruko.com/spruha/ltr/cryptobuysell)
08:07:20	3553/3553	------	200	untouched ('')	image/png	date:Tue,%2020%20Oct%202020%2019:27:52%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/mastercard.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/mastercard.png	(from http://laravel.spruko.com/spruha/ltr/cryptobuysell)
08:07:20	3891/3891	------	200	untouched ('')	image/png	date:Tue,%2020%20Oct%202020%2019:26:38%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/paypal.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/paypal.png	(from http://laravel.spruko.com/spruha/ltr/cryptobuysell)
08:07:20	2805/2805	------	200	untouched ('')	image/png	date:Wed,%2021%20Oct%202020%2017:48:22%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/amex.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/amex.png	(from http://laravel.spruko.com/spruha/ltr/cryptobuysell)
08:07:20	482569/482569	------	200	untouched ('')	application/javascript	date:Wed,%2020%20Jan%202021%2018:00:08%20GMT	http://laravel.spruko.com/spruha/ltr/assets/js/crypto-buysell.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/js/crypto-buysell.js	(from http://laravel.spruko.com/spruha/ltr/cryptobuysell)
08:07:20	2911/2911	------	200	untouched ('')	image/png	date:Thu,%2022%20Oct%202020%2000:14:32%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/pngs/qrcode.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/pngs/qrcode.png	(from http://laravel.spruko.com/spruha/ltr/cryptowallet)
08:07:20	838/838	------	200	untouched ('')	application/javascript	date:Sat,%2003%20Oct%202020%2022:43:14%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/clipboard/clipboard.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/clipboard/clipboard.js	(from http://laravel.spruko.com/spruha/ltr/cryptowallet)
08:07:21	5206/5206	------	200	untouched ('OK')	text/css	date:Sun,%2022%20Nov%202020%2000:11:58%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/datatable/dataTables.bootstrap4.min.css	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/datatable/dataTables.bootstrap4.min.css	(from http://laravel.spruko.com/spruha/ltr/cryptotranscations)
08:07:21	4612/4612	------	200	untouched ('OK')	text/css	date:Wed,%2016%20Sep%202020%2020:14:24%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/datatable/responsivebootstrap4.min.css	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/datatable/responsivebootstrap4.min.css	(from http://laravel.spruko.com/spruha/ltr/cryptotranscations)
08:07:21	4801/4801	------	200	untouched ('OK')	text/css	date:Mon,%2021%20Jan%202019%2018:36:14%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/datatable/fileexport/buttons.bootstrap4.min.css	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/datatable/fileexport/buttons.bootstrap4.min.css	(from http://laravel.spruko.com/spruha/ltr/cryptotranscations)
08:07:21	654/654	------	200	untouched ('OK')	image/svg+xml	date:Sat,%2003%20Mar%202018%2010:53:30%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/svgs/crypto-currencies/eur.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/svgs/crypto-currencies/eur.svg	(from http://laravel.spruko.com/spruha/ltr/cryptotranscations)
08:07:21	82411/82411	------	200	untouched ('')	application/javascript	date:Tue,%2007%20Aug%202018%2020:03:56%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/datatable/jquery.dataTables.min.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/datatable/jquery.dataTables.min.js	(from http://laravel.spruko.com/spruha/ltr/cryptotranscations)
08:07:21	2085/2085	------	200	untouched ('')	application/javascript	date:Tue,%2007%20Aug%202018%2020:04:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/datatable/dataTables.bootstrap4.min.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/datatable/dataTables.bootstrap4.min.js	(from http://laravel.spruko.com/spruha/ltr/cryptotranscations)
08:07:21	2791/2791	------	200	untouched ('')	application/javascript	date:Wed,%2020%20Jan%202021%2018:00:08%20GMT	http://laravel.spruko.com/spruha/ltr/assets/js/table-data.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/js/table-data.js	(from http://laravel.spruko.com/spruha/ltr/cryptotranscations)
08:07:21	13034/13034	------	200	untouched ('')	application/javascript	date:Sat,%2028%20Sep%202019%2021:35:20%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/datatable/dataTables.responsive.min.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/datatable/dataTables.responsive.min.js	(from http://laravel.spruko.com/spruha/ltr/cryptotranscations)
08:07:21	18260/18260	------	200	untouched ('')	application/javascript	date:Sun,%2016%20Dec%202018%2002:49:38%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/datatable/fileexport/dataTables.buttons.min.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/datatable/fileexport/dataTables.buttons.min.js	(from http://laravel.spruko.com/spruha/ltr/cryptotranscations)
08:07:21	1073/1073	------	200	untouched ('')	application/javascript	date:Fri,%2001%20Nov%202019%2023:11:00%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/datatable/fileexport/buttons.bootstrap4.min.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/datatable/fileexport/buttons.bootstrap4.min.js	(from http://laravel.spruko.com/spruha/ltr/cryptotranscations)
08:07:22	115425/115425	------	200	untouched ('')	image/png	date:Thu,%2005%20Sep%202019%2022:34:30%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/pngs/14.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/pngs/14.png	(from http://laravel.spruko.com/spruha/ltr/ecommercedashboard)
08:07:22	10756/10756	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Sep%202019%2017:08:20%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/clipboard/clipboard.min.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/clipboard/clipboard.min.js	(from http://laravel.spruko.com/spruha/ltr/cryptowallet)
08:07:22	86013/86013	------	200	untouched ('')	image/png	date:Thu,%2005%20Sep%202019%2022:40:14%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/pngs/18.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/pngs/18.png	(from http://laravel.spruko.com/spruha/ltr/ecommercedashboard)
08:07:22	104728/104728	------	200	untouched ('')	image/png	date:Thu,%2005%20Sep%202019%2022:39:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/pngs/17.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/pngs/17.png	(from http://laravel.spruko.com/spruha/ltr/ecommercedashboard)
08:07:22	192236/192236	------	200	untouched ('')	image/png	date:Thu,%2005%20Sep%202019%2022:38:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/pngs/16.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/pngs/16.png	(from http://laravel.spruko.com/spruha/ltr/ecommercedashboard)
08:07:22	59397/59397	------	200	untouched ('')	image/png	date:Thu,%2018%20Jul%202019%2018:17:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/pngs/19.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/pngs/19.png	(from http://laravel.spruko.com/spruha/ltr/ecommercedashboard)
08:07:22	127925/127925	------	200	untouched ('')	image/png	date:Thu,%2005%20Sep%202019%2022:35:48%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/pngs/15.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/pngs/15.png	(from http://laravel.spruko.com/spruha/ltr/ecommercedashboard)
08:07:22	474479/474479	------	200	untouched ('')	application/javascript	date:Wed,%2020%20Jan%202021%2018:00:08%20GMT	http://laravel.spruko.com/spruha/ltr/assets/js/ecommerce-dashboard.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/js/ecommerce-dashboard.js	(from http://laravel.spruko.com/spruha/ltr/ecommercedashboard)
08:07:22	104822/104822	------	200	untouched ('')	application/javascript	date:Fri,%2027%20Apr%202018%2017:11:12%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/jvectormap/jquery-jvectormap-2.0.2.min.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/jvectormap/jquery-jvectormap-2.0.2.min.js	(from http://laravel.spruko.com/spruha/ltr/ecommercedashboard)
08:07:22	104253/104253	------	200	untouched ('')	application/javascript	date:Sat,%2028%20Sep%202019%2021:35:18%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/jvectormap/jquery-jvectormap-world-mill-en.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/jvectormap/jquery-jvectormap-world-mill-en.js	(from http://laravel.spruko.com/spruha/ltr/ecommercedashboard)
08:07:22	2751/2751	------	200	untouched ('')	application/javascript	date:Fri,%2027%20Apr%202018%2017:11:12%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/jvectormap/gdp-data.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/jvectormap/gdp-data.js	(from http://laravel.spruko.com/spruha/ltr/ecommercedashboard)
08:07:22	227894/227894	------	200	untouched ('')	image/png	date:Wed,%2002%20Sep%202020%2020:11:42%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/pngs/1.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/pngs/1.png	(from http://laravel.spruko.com/spruha/ltr/ecommerceproducts)
08:07:23	234558/234558	------	200	untouched ('')	image/png	date:Wed,%2002%20Sep%202020%2020:12:30%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/pngs/01.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/pngs/01.png	(from http://laravel.spruko.com/spruha/ltr/ecommerceproducts)
08:07:23	254184/254184	------	200	untouched ('')	image/png	date:Wed,%2002%20Sep%202020%2020:05:20%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/pngs/2.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/pngs/2.png	(from http://laravel.spruko.com/spruha/ltr/ecommerceproducts)
08:07:23	269864/269864	------	200	untouched ('')	image/png	date:Wed,%2002%20Sep%202020%2020:06:32%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/pngs/02.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/pngs/02.png	(from http://laravel.spruko.com/spruha/ltr/ecommerceproducts)
08:07:23	180922/180922	------	200	untouched ('')	image/png	date:Wed,%2002%20Sep%202020%2020:16:02%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/pngs/3.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/pngs/3.png	(from http://laravel.spruko.com/spruha/ltr/ecommerceproducts)
08:07:23	166340/166340	------	200	untouched ('')	image/png	date:Wed,%2002%20Sep%202020%2020:17:54%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/pngs/03.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/pngs/03.png	(from http://laravel.spruko.com/spruha/ltr/ecommerceproducts)
08:07:23	80838/80838	------	200	untouched ('')	image/png	date:Wed,%2002%20Sep%202020%2020:25:40%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/pngs/4.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/pngs/4.png	(from http://laravel.spruko.com/spruha/ltr/ecommerceproducts)
08:07:23	102559/102559	------	200	untouched ('')	image/png	date:Wed,%2002%20Sep%202020%2020:27:54%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/pngs/04.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/pngs/04.png	(from http://laravel.spruko.com/spruha/ltr/ecommerceproducts)
08:07:40	226256/226256	UR-M--	200	updated ('Partial%20Content')	image/png	date:Wed,%2002%20Sep%202020%2020:34:58%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/pngs/5.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/pngs/5.png	(from http://laravel.spruko.com/spruha/ltr/ecommerceproducts)
08:08:46	151160/151160	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Sep%202020%2020:48:40%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/pngs/06.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/pngs/06.png	(from http://laravel.spruko.com/spruha/ltr/ecommerceproducts)
08:09:11	251910/251910	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Sep%202020%2020:46:30%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/pngs/6.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/pngs/6.png	(from http://laravel.spruko.com/spruha/ltr/ecommerceproducts)
08:09:12	370450/370450	------	200	untouched ('')	image/png	date:Wed,%2002%20Sep%202020%2020:59:46%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/pngs/07.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/pngs/07.png	(from http://laravel.spruko.com/spruha/ltr/ecommerceproducts)
08:09:13	216084/216084	------	200	untouched ('')	image/png	date:Wed,%2002%20Sep%202020%2021:14:54%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/pngs/8.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/pngs/8.png	(from http://laravel.spruko.com/spruha/ltr/ecommerceproducts)
08:09:13	260448/260448	------	200	untouched ('')	image/png	date:Wed,%2002%20Sep%202020%2021:20:36%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/pngs/08.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/pngs/08.png	(from http://laravel.spruko.com/spruha/ltr/ecommerceproducts)
08:09:13	2768/2768	------	200	untouched ('')	application/javascript	date:Wed,%2020%20Jan%202021%2018:00:08%20GMT	http://laravel.spruko.com/spruha/ltr/assets/js/check-all-mail.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/js/check-all-mail.js	(from http://laravel.spruko.com/spruha/ltr/ecommerceproducts)
08:09:13	218888/218888	------	200	untouched ('')	image/png	date:Sat,%2031%20Oct%202020%2000:42:00%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/pngs/shirt-3.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/pngs/shirt-3.png	(from http://laravel.spruko.com/spruha/ltr/ecommerceproductdetails)
08:09:13	276255/276255	------	200	untouched ('')	image/png	date:Fri,%2030%20Oct%202020%2015:53:42%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/pngs/shirt-5.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/pngs/shirt-5.png	(from http://laravel.spruko.com/spruha/ltr/ecommerceproductdetails)
08:09:13	278884/278884	------	200	untouched ('')	image/png	date:Sat,%2031%20Oct%202020%2000:41:54%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/pngs/shirt-4.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/pngs/shirt-4.png	(from http://laravel.spruko.com/spruha/ltr/ecommerceproductdetails)
08:09:13	413227/413227	------	200	untouched ('')	image/png	date:Fri,%2030%20Oct%202020%2016:06:38%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/pngs/shirt-2.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/pngs/shirt-2.png	(from http://laravel.spruko.com/spruha/ltr/ecommerceproductdetails)
08:09:13	2562/2562	------	200	untouched ('')	application/javascript	date:Wed,%2020%20Jan%202021%2018:00:08%20GMT	http://laravel.spruko.com/spruha/ltr/assets/js/handleCounter.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/js/handleCounter.js	(from http://laravel.spruko.com/spruha/ltr/ecommercecart)
08:09:22	13856/13856	------	200	untouched ('')	application/javascript	date:Thu,%2029%20Oct%202020%2018:51:50%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/checkout-jquery-steps/jquery.steps.min.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/checkout-jquery-steps/jquery.steps.min.js	(from http://laravel.spruko.com/spruha/ltr/ecommercecheckout)
08:09:22	2045/2045	------	200	untouched ('')	application/javascript	date:Wed,%2020%20Jan%202021%2018:00:08%20GMT	http://laravel.spruko.com/spruha/ltr/assets/js/checkout-jquery-steps.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/js/checkout-jquery-steps.js	(from http://laravel.spruko.com/spruha/ltr/ecommercecheckout)
08:09:22	80792/80792	------	200	untouched ('')	application/javascript	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/jquery-ui/ui/widgets/datepicker.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/jquery-ui/ui/widgets/datepicker.js	(from http://laravel.spruko.com/spruha/ltr/widgets)
08:09:24	61801/61801	------	200	untouched ('')	image/jpeg	date:Mon,%2028%20Oct%202019%2018:53:54%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/media/18.jpg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/media/18.jpg	(from http://laravel.spruko.com/spruha/ltr/viewmail)
08:09:24	68375/68375	------	200	untouched ('')	image/jpeg	date:Mon,%2028%20Oct%202019%2018:54:26%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/media/19.jpg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/media/19.jpg	(from http://laravel.spruko.com/spruha/ltr/viewmail)
08:09:24	43973/43973	------	200	untouched ('')	image/jpeg	date:Mon,%2028%20Oct%202019%2018:55:08%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/media/20.jpg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/media/20.jpg	(from http://laravel.spruko.com/spruha/ltr/viewmail)
08:09:24	5534/5534	------	200	untouched ('OK')	text/css	date:Fri,%2025%20Sep%202020%2000:38:02%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/lightslider/css/lightslider.min.css	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/lightslider/css/lightslider.min.css	(from http://laravel.spruko.com/spruha/ltr/chat)
08:09:24	197403/197403	------	200	untouched ('')	image/jpeg	date:Wed,%2017%20Apr%202019%2018:00:18%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/media/3.jpg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/media/3.jpg	(from http://laravel.spruko.com/spruha/ltr/chat)
08:09:24	302823/302823	------	200	untouched ('')	image/jpeg	date:Wed,%2017%20Apr%202019%2018:00:54%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/media/4.jpg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/media/4.jpg	(from http://laravel.spruko.com/spruha/ltr/chat)
08:09:24	223475/223475	------	200	untouched ('')	image/jpeg	date:Wed,%2017%20Apr%202019%2018:01:24%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/media/5.jpg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/media/5.jpg	(from http://laravel.spruko.com/spruha/ltr/chat)
08:09:24	16023/16023	------	200	untouched ('')	application/javascript	date:Thu,%2006%20Feb%202020%2018:20:28%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/lightslider/js/lightslider.min.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/lightslider/js/lightslider.min.js	(from http://laravel.spruko.com/spruha/ltr/chat)
08:09:25	1116/1116	------	200	untouched ('')	application/javascript	date:Wed,%2020%20Jan%202021%2018:00:08%20GMT	http://laravel.spruko.com/spruha/ltr/assets/js/chat.js	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/js/chat.js	(from http://laravel.spruko.com/spruha/ltr/chat)
08:09:25	1130/1130	------	200	untouched ('OK')	text/css	date:Thu,%2017%20Sep%202020%2021:55:28%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/prism/prism.css	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/prism/prism.css	(from http://laravel.spruko.com/spruha/ltr/cards)
08:09:26	342606/342606	------	200	untouched ('')	image/jpeg	date:Wed,%2017%20Apr%202019%2017:59:02%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/media/1.jpg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/media/1.jpg	(from http://laravel.spruko.com/spruha/ltr/cards)
08:09:26	406101/406101	------	200	untouched ('')	image/jpeg	date:Wed,%2017%20Apr%202019%2017:59:44%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/media/2.jpg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/media/2.jpg	(from http://laravel.spruko.com/spruha/ltr/cards)
