date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:43:14	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2030%20Jun%202018%2016:44:34%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fontawesome-webfont.eot?	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fontawesome-webfontd41d.eot	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/font-awesome.min.css)
21:43:18	447050/447050	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2030%20Jun%202018%2016:44:34%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fontawesome-webfont.svg?v=4.7.0	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fontawesome-webfont3e6e.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/font-awesome.min.css)
21:43:21	98024/98024	---M--	200	added ('OK')	font/woff	date:Sat,%2030%20Jun%202018%2016:44:34%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fontawesome-webfont.woff?v=4.7.0	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fontawesome-webfont3e6e.woff	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/font-awesome.min.css)
21:43:32	65316/65316	---M--	200	added ('OK')	font/woff2	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-brands-400.woff2	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-brands-400.woff2	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/font-awesome.min.css)
21:43:36	118560/118560	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-brands-400.eot	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-brands-400.eot	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/font-awesome.min.css)
21:43:36	118560/118560	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-brands-400.eot?	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-brands-400d41d.eot	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/font-awesome.min.css)
21:43:40	165548/165548	---M--	200	added ('OK')	font/ttf	date:Sat,%2030%20Jun%202018%2016:44:34%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fontawesome-webfont.ttf?v=4.7.0	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fontawesome-webfont3e6e.ttf	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/font-awesome.min.css)
21:43:42	648265/648265	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-brands-400.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-brands-400.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/font-awesome.min.css)
21:43:48	76344/76344	---M--	200	added ('OK')	font/woff	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-brands-400.woff	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-brands-400.woff	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/font-awesome.min.css)
21:43:49	40576/40576	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-regular-400.eot	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-regular-400.eot	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/font-awesome.min.css)
21:43:50	40576/40576	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-regular-400.eot?	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-regular-400d41d.eot	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/font-awesome.min.css)
21:43:50	14868/14868	---M--	200	added ('OK')	font/woff2	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-regular-400.woff2	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-regular-400.woff2	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/font-awesome.min.css)
21:43:52	18168/18168	---M--	200	added ('OK')	font/woff	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-regular-400.woff	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-regular-400.woff	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/font-awesome.min.css)
21:43:53	142267/142267	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-regular-400.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-regular-400.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/font-awesome.min.css)
21:43:55	118324/118324	---M--	200	added ('OK')	font/ttf	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-brands-400.ttf	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-brands-400.ttf	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/font-awesome.min.css)
21:43:58	40348/40348	---M--	200	added ('OK')	font/ttf	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-regular-400.ttf	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-regular-400.ttf	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/font-awesome.min.css)
21:44:05	67400/67400	---M--	200	added ('OK')	font/woff2	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-solid-900.woff2	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-solid-900.woff2	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/font-awesome.min.css)
21:44:16	86876/86876	---M--	200	added ('OK')	font/woff	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-solid-900.woff	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-solid-900.woff	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/font-awesome.min.css)
21:44:22	180720/180720	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-solid-900.eot	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-solid-900.eot	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/font-awesome.min.css)
21:44:23	680510/680510	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-solid-900.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-solid-900.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/font-awesome.min.css)
21:44:25	180720/180720	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-solid-900.eot?	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-solid-900d41d.eot	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/font-awesome.min.css)
21:44:25	3667/3667	---M--	200	added ('OK')	text/css	date:Mon,%2019%20Oct%202020%2020:53:50%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/cryptofont/css/cryptofont.min.css	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/cryptofont/css/cryptofont.min.css	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:44:26	38362/38362	---M--	200	added ('OK')	text/css	date:Fri,%2018%20Oct%202019%2016:58:30%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:44:36	56108/56108	---M--	200	added ('OK')	font/woff	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/themify/themify.woff	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/themify/themify.woff	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:44:37	180500/180500	---M--	200	added ('OK')	font/ttf	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-solid-900.ttf	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/fa-solid-900.ttf	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/font-awesome/font-awesome.min.css)
21:44:39	234269/234269	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/themify/themify.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/themify/themify.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:44:41	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/themify/themify.eot	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/themify/themify.eot	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:44:41	78584/78584	---M--	200	added ('OK')	font/ttf	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/themify/themify.ttf	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/themify/themify.ttf	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:44:48	44720/44720	---M--	200	added ('OK')	font/woff2	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/weathericons/weathericons-regular-webfont.woff2	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/weathericons/weathericons-regular-webfont.woff2	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:44:50	182837/182837	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/weathericons/weathericons-regular-webfont.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/weathericons/weathericons-regular-webfont.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:44:52	56468/56468	---M--	200	added ('OK')	font/woff	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/weathericons/weathericons-regular-webfont.woff	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/weathericons/weathericons-regular-webfont.woff	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:44:56	99774/99774	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/weathericons/weathericons-regular-webfont.eot	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/weathericons/weathericons-regular-webfont.eot	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:45:01	99564/99564	---M--	200	added ('OK')	font/ttf	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/weathericons/weathericons-regular-webfont.ttf	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/weathericons/weathericons-regular-webfont.ttf	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:45:10	109248/109248	---M--	200	added ('OK')	font/woff2	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/materialdesignicons/materialdesignicons-webfont.woff2	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/materialdesignicons/materialdesignicons-webfont.woff2	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:45:26	2217237/2217237	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/materialdesignicons/materialdesignicons-webfont.svg?	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/materialdesignicons/materialdesignicons-webfontd41d.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:45:29	144072/144072	---M--	200	added ('OK')	font/woff	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/materialdesignicons/materialdesignicons-webfont.woff	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/materialdesignicons/materialdesignicons-webfont.woff	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:45:35	30064/30064	---M--	200	added ('OK')	font/woff2	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/simple-line-icons/Simple-Line-Icons.woff2	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/simple-line-icons/Simple-Line-Icons.woff2	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:45:36	54266/54266	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/simple-line-icons/Simple-Line-Icons.eot	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/simple-line-icons/Simple-Line-Icons.eot	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:45:45	292776/292776	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/materialdesignicons/materialdesignicons-webfont.eot	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/materialdesignicons/materialdesignicons-webfont.eot	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:45:45	54056/54056	---M--	200	added ('OK')	font/ttf	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/simple-line-icons/Simple-Line-Icons.ttf	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/simple-line-icons/Simple-Line-Icons.ttf	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:45:48	238659/238659	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/simple-line-icons/Simple-Line-Icons.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/simple-line-icons/Simple-Line-Icons.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:45:53	81332/81332	---M--	200	added ('OK')	font/woff	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/simple-line-icons/Simple-Line-Icons.woff	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/simple-line-icons/Simple-Line-Icons.woff	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:45:55	28984/28984	---M--	200	added ('OK')	font/woff	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/feather/feather-webfont.woff	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/feather/feather-webfont.woff	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:45:59	166680/166680	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/feather/feather-webfont.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/feather/feather-webfont.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:45:59	292556/292556	---M--	200	added ('OK')	font/ttf	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/materialdesignicons/materialdesignicons-webfont.ttf	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/materialdesignicons/materialdesignicons-webfont.ttf	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:46:02	64468/64468	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/feather/feather-webfont.eot	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/feather/feather-webfont.eot	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:46:07	66816/66816	---M--	200	added ('OK')	font/ttf	date:Wed,%2013%20Jun%202018%2001:36:50%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/feather/feather-webfont.ttf	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/feather/feather-webfont.ttf	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:46:08	50632/50632	---M--	200	added ('OK')	font/woff2	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/ionicons/ionicons.woff2?v=4.2.5	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/ionicons/ionicons53d0.woff2	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:46:11	65912/65912	---M--	200	added ('OK')	font/woff	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/ionicons/ionicons.woff?v=4.2.5	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/ionicons/ionicons53d0.woff	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:46:14	312749/312749	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/ionicons/ionicons.svg?v=4.2.5	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/ionicons/ionicons53d0.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:46:14	112650/112650	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/ionicons/ionicons.eot	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/ionicons/ionicons.eot	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:46:16	1938/1938	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Nov%202020%2018:00:10%20GMT	http://laravel.spruko.com/spruha/ltr/assets/switcher/img/2.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/switcher/img/2.png	(from http://laravel.spruko.com/spruha/ltr/assets/switcher/demo.css)
21:46:16	1883/1883	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Nov%202020%2018:00:52%20GMT	http://laravel.spruko.com/spruha/ltr/assets/switcher/img/3.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/switcher/img/3.png	(from http://laravel.spruko.com/spruha/ltr/assets/switcher/demo.css)
21:46:16	1711/1711	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Nov%202020%2018:09:50%20GMT	http://laravel.spruko.com/spruha/ltr/assets/switcher/img/4.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/switcher/img/4.png	(from http://laravel.spruko.com/spruha/ltr/assets/switcher/demo.css)
21:46:17	1618/1618	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Nov%202020%2018:14:40%20GMT	http://laravel.spruko.com/spruha/ltr/assets/switcher/img/5.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/switcher/img/5.png	(from http://laravel.spruko.com/spruha/ltr/assets/switcher/demo.css)
21:46:17	1550/1550	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Nov%202020%2018:24:42%20GMT	http://laravel.spruko.com/spruha/ltr/assets/switcher/img/6.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/switcher/img/6.png	(from http://laravel.spruko.com/spruha/ltr/assets/switcher/demo.css)
21:46:18	439/439	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Nov%202020%2020:31:32%20GMT	http://laravel.spruko.com/spruha/ltr/assets/switcher/img/8.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/switcher/img/8.png	(from http://laravel.spruko.com/spruha/ltr/assets/switcher/demo.css)
21:46:21	415/415	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Nov%202020%2020:29:00%20GMT	http://laravel.spruko.com/spruha/ltr/assets/switcher/img/7.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/switcher/img/7.png	(from http://laravel.spruko.com/spruha/ltr/assets/switcher/demo.css)
21:46:22	112472/112472	---M--	200	added ('OK')	font/ttf	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/ionicons/ionicons.ttf?v=4.2.5	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/fonts/ionicons/ionicons53d0.ttf	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/plugin.css)
21:46:24	138500/138500	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Nov%202019%2000:50:42%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/pngs/bg1.png	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/pngs/bg1.png	(from http://laravel.spruko.com/spruha/ltr/assets/css/dark-style.css)
21:46:24	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Sep%202022%2014:46:22%20GMT	https://laravel.spruko.com/robots.txt		(from http://laravel.spruko.com/spruha/ltr/index)
21:46:26	6258/6258	---M--	200	added ('OK')	text/css	date:Thu,%2001%20Aug%202019%2022:47:10%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/owl-carousel/owl.carousel.css	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/owl-carousel/owl.carousel.css	(from http://laravel.spruko.com/spruha/ltr/cryptodashbaord)
21:46:30	956/956	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2003%20Mar%202018%2010:53:30%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/svgs/crypto-currencies/btc.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/svgs/crypto-currencies/btc.svg	(from http://laravel.spruko.com/spruha/ltr/cryptodashbaord)
21:46:31	528/528	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2003%20Mar%202018%2010:53:30%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/svgs/crypto-currencies/eth.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/svgs/crypto-currencies/eth.svg	(from http://laravel.spruko.com/spruha/ltr/cryptodashbaord)
21:46:32	847/847	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2003%20Mar%202018%2010:53:30%20GMT	http://laravel.spruko.com/spruha/ltr/assets/img/svgs/crypto-currencies/xrp.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/img/svgs/crypto-currencies/xrp.svg	(from http://laravel.spruko.com/spruha/ltr/cryptodashbaord)
